Date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2012-10-31,112.05423736572266,13.71501350402832,22.24903678894043,10.113937377929688,28.589391708374023,12.133570671081543,24.816301345825195,11.8794584274292,32.206382751464844,19.720355987548828
2012-11-30,112.6884536743164,13.970051765441895,21.976879119873047,10.024882316589355,29.090824127197266,12.242846488952637,25.272096633911133,11.37079906463623,32.375343322753906,20.34531021118164
2012-12-31,113.69525146484375,14.416129112243652,22.200763702392578,10.490959167480469,29.911928176879883,12.194925308227539,24.74728012084961,11.368906021118164,32.258968353271484,20.43704605102539
2013-01-31,119.515380859375,14.984472274780273,24.044084548950195,11.124637603759766,31.632448196411133,12.427410125732422,26.144195556640625,11.909353256225586,34.7099609375,21.595888137817383
2013-02-28,121.04022216796875,14.780948638916016,24.149782180786133,11.259057998657227,32.334869384765625,12.524630546569824,27.009288787841797,12.186092376708984,35.14675521850586,21.94052505493164
2013-03-31,125.6363296508789,15.107890129089355,24.76382827758789,11.695209503173828,33.10140609741211,12.847475051879883,28.33989143371582,12.840353965759277,37.329872131347656,22.900617599487305
2013-04-30,128.050048828125,15.25055980682373,24.439096450805664,12.009907722473145,32.85568618774414,13.072427749633789,29.17361831665039,13.605521202087402,38.450984954833984,23.596269607543945
2013-05-31,131.07330322265625,15.539764404296875,25.135404586791992,12.742059707641602,34.5044059753418,13.437434196472168,28.539405822753906,12.374032020568848,39.08466720581055,24.248720169067383
2013-06-30,129.32424926757812,14.9010591506958,24.56564712524414,12.541935920715332,33.97162628173828,13.048853874206543,28.453123092651367,12.484716415405273,38.85354995727539,24.447784423828125
2013-07-31,136.0072784423828,15.728684425354004,25.858245849609375,13.212560653686523,35.979339599609375,13.535148620605469,29.68679428100586,13.025511741638184,41.63639450073242,25.735187530517578
2013-08-31,131.92808532714844,15.709251403808594,25.591569900512695,12.535490036010742,35.0870246887207,13.394381523132324,28.338380813598633,12.375226020812988,40.167442321777344,25.00263023376465
2013-09-30,136.1031494140625,16.40492820739746,26.132625579833984,12.889188766479492,37.14554977416992,13.733546257019043,28.7269229888916,12.517216682434082,41.455780029296875,26.35850715637207
2013-10-31,142.4055633544922,17.092214584350586,27.22949981689453,13.316458702087402,38.91437530517578,14.4236478805542,30.567459106445312,12.989497184753418,43.242164611816406,27.56708526611328
2013-11-30,146.62619018554688,17.314800262451172,27.245258331298828,13.905570030212402,40.339054107666016,14.869433403015137,31.043825149536133,12.738285064697266,45.282596588134766,28.519180297851562
2013-12-31,150.42767333984375,18.162580490112305,28.027660369873047,14.21811294555664,42.04081344604492,15.395021438598633,31.258014678955078,12.854334831237793,45.6171875,29.17032814025879
2014-01-31,145.1254119873047,17.305927276611328,26.403179168701172,13.697783470153809,40.246864318847656,14.998724937438965,29.643468856811523,13.236888885498047,46.0450553894043,27.420015335083008
2014-02-28,151.73081970214844,18.500520706176758,27.755329132080078,14.114044189453125,41.879920959472656,15.657776832580566,30.799823760986328,13.693918228149414,48.908470153808594,29.174701690673828
2014-03-31,152.9895477294922,18.6533260345459,28.34052085876465,14.584162712097168,42.28053665161133,15.725139617919922,31.475265502929688,14.152789115905762,48.293296813964844,28.338239669799805
2014-04-30,154.0530548095703,18.807193756103516,29.82976722717285,14.336084365844727,42.84608459472656,15.768402099609375,32.337806701660156,14.750166893005371,47.987789154052734,27.952919006347656
2014-05-31,157.6280517578125,19.363481521606445,30.32938575744629,14.55151653289795,43.67021942138672,16.361064910888672,32.92256164550781,14.58973503112793,49.36664581298828,28.758581161499023
2014-06-30,160.88223266601562,19.676105499267578,32.001548767089844,14.904041290283203,43.87760543823242,16.66683578491211,32.83918380737305,15.237798690795898,50.41398239135742,29.316110610961914
2014-07-31,158.72036743164062,19.28369140625,30.892196655273438,14.687758445739746,42.0676155090332,16.94932746887207,31.74994659423828,14.201513290405273,50.480289459228516,28.942733764648438
2014-08-31,164.98406982421875,20.028881072998047,31.566755294799805,15.310399055480957,43.84511184692383,17.505611419677734,33.21453094482422,14.900406837463379,52.9251594543457,30.229772567749023
2014-09-30,162.70791625976562,19.7474422454834,29.119901657104492,15.24863338470459,43.342491149902344,17.415103912353516,33.41008758544922,14.621321678161621,53.155391693115234,29.392133712768555
2014-10-31,166.5398406982422,19.273569107055664,28.091617584228516,15.689567565917969,45.02236557006836,17.694440841674805,34.5951042175293,15.795479774475098,55.94996643066406,30.013561248779297
2014-11-30,171.11505126953125,19.576210021972656,25.649415969848633,16.058120727539062,46.408668518066406,18.545555114746094,36.51335144042969,15.979583740234375,57.89620590209961,31.648662567138672
2014-12-31,170.68096923828125,19.46719741821289,25.595355987548828,16.358448028564453,46.398658752441406,18.141857147216797,36.17171096801758,16.549604415893555,57.08367919921875,31.930334091186523
2015-01-31,165.62384033203125,19.11054801940918,24.4281063079834,15.220697402954102,44.750343322753906,17.505691528320312,35.82109451293945,16.935121536254883,57.826656341552734,30.974407196044922
2015-02-28,174.93263244628906,20.63330078125,25.55008316040039,16.107088088989258,47.14490509033203,18.905263900756836,37.305580139160156,15.852150917053223,60.30602264404297,33.62089920043945
2015-03-31,172.18521118164062,19.621265411376953,25.254919052124023,16.007854461669922,45.94456100463867,18.255760192871094,36.58086013793945,15.694376945495605,60.692378997802734,33.4585075378418
2015-04-30,173.87844848632812,20.280941009521484,26.915136337280273,16.021135330200195,45.829227447509766,18.75797462463379,36.303157806396484,15.620190620422363,60.031044006347656,33.44074630737305
2015-05-31,176.1138458251953,20.35736846923828,25.518600463867188,16.333200454711914,45.9775276184082,19.10599136352539,36.618377685546875,15.71910285949707,62.7349853515625,33.88034439086914
2015-06-30,172.53662109375,19.553348541259766,24.62967300415039,16.257896423339844,44.7569465637207,18.320194244384766,35.946651458740234,14.778468132019043,62.489078521728516,34.06819534301758
2015-07-31,176.43408203125,18.5673885345459,22.735580444335938,16.81138038635254,44.8894157409668,18.842370986938477,37.99320602416992,15.680290222167969,64.3371353149414,35.734169006347656
2015-08-31,165.680419921875,17.52083396911621,21.768875122070312,15.624382019042969,42.46363830566406,17.802452087402344,35.727657318115234,15.134918212890625,59.213016510009766,33.40001678466797
