Date,Base,Macro,SPY
2023-08-31,-0.0064850966483535055,-0.0064850966483535055,-0.02916190728747381
2023-09-30,-0.03967698607789805,-0.03967698607789805,-0.07521297655831338
2023-10-31,-0.06747170825726612,-0.067471708257266,-0.09528890744941054
2023-11-30,0.0,0.0,-0.012649193631651068
2023-12-31,0.0,0.0,0.0
2024-01-31,-0.008919714336819373,-0.008919714336819262,0.0
2024-02-29,0.0,0.0,0.0
2024-03-31,0.0,0.0,0.0
2024-04-30,-0.045217432444645045,-0.045217432444644934,-0.04031950546028429
2024-05-31,-0.007388763066786375,-0.007388763066786153,0.0
2024-06-30,0.0,0.0,0.0
2024-07-31,0.0,0.0,0.0
2024-08-31,0.0,0.0,0.0
2024-09-30,0.0,0.0,0.0
2024-10-31,-0.000255262352524932,-0.000255262352524821,-0.008923558620233751
2024-11-30,0.0,0.0,0.0
2024-12-31,-0.07156230360001536,-0.07156230360001536,-0.024060285058999153
2025-01-31,-0.032023283503476496,-0.032023283503476385,0.0
2025-02-28,-0.04454861889279782,-0.04454861889279782,-0.012694735727451834
2025-03-31,-0.08362841846192604,-0.08362841846192615,-0.06770659112484867
2025-04-30,-0.08958082246912524,-0.08958082246912524,-0.07578978863860131
2025-05-31,-0.03913024233390505,-0.03913024233390505,-0.017707781384583843
2025-06-30,-0.01193282804880691,-0.011932828048806798,0.0
2025-07-31,0.0,0.0,0.0
2025-08-31,0.0,0.0,0.0
2025-09-30,0.0,0.0,0.0
2025-10-31,0.0,0.0,0.0
2025-11-30,-0.024129570177721438,-0.02412957017772155,0.0
2025-12-31,-0.043396932948846945,-0.04339693294884717,0.0
2026-01-31,-0.018518256601721017,-0.01851825660172124,0.0
