Date,Base,Macro,SPY
2024-01-31,6.384730741882297,5.408251420447356,5.972326915099666
2024-02-29,6.805721632809554,5.7460202494474,6.2840037942774565
2024-03-31,6.922452122804848,5.841305572512488,6.48950317591853
2024-04-30,6.609436559340684,5.582919684611761,6.227848874818828
2024-05-31,6.871303380210756,5.780874820281554,6.542851258329
2024-06-30,7.007919338035379,5.885228254588934,6.773684113832201
2024-07-31,7.131100134496673,5.983602781651236,6.855707032273607
2024-08-31,7.320961463456571,6.135330384449382,7.015894386809384
2024-09-30,7.53064811737391,6.304752690743926,7.163260100426528
2024-10-31,7.528725383963908,6.303142954310706,7.09933909565854
2024-11-30,8.073982860104767,6.759639325707505,7.522696915167353
2024-12-31,7.496189201886633,6.275903256173042,7.341699437917063
2025-01-31,7.815426454190878,6.543172672308338,7.538871908326244
2025-02-28,7.714297284051598,6.458506067573834,7.4431679315869825
2025-03-31,7.398767684494108,6.194340744641024,7.02843986930823
2025-04-30,7.350708036404898,6.154104606810126,6.967501684895129
2025-05-31,7.758045099706449,6.495132285419248,7.405373679279135
2025-06-30,7.977636343182632,6.678976818000205,7.785907604896214
2025-07-31,8.18649754140534,6.80323505205575,7.965228792802874
2025-08-31,8.222168520623331,6.832878749489185,8.128672031901338
2025-09-30,8.527246257607803,7.08640787392331,8.418218333399421
2025-10-31,8.641329473666392,7.153117449157289,8.61888726335323
2025-11-30,8.432817907702747,6.980515799678365,8.635693475757346
2025-12-31,8.266322277908797,6.842694090840982,8.64258041808607
2026-01-31,8.481307117093024,7.020654184731547,8.76995288095311
